review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Lumayan buat ngadem abis jogging sambil cari kuliner betawi,lumayan ngadem habis jogging cari kuliner betawi,lumayan ngadem habis jogging cari kuliner betawi,Lumayan buat ngadem abis jogging sambil cari kuliner betawi,5,Agung Laksana,2024-10-27T03:01:38.158Z,Setu Babakan,DKI Jakarta
Nyaman baik bersih,nyaman bersih,nyaman bersih,Nyaman baik bersih,5,dheny sv,2024-10-24T13:20:50.246Z,Setu Babakan,DKI Jakarta
"ga bangrt, satpamnya ga ramah, orang pengin wisata disana, gatau apa2 bukannys diarahin baik2 malah di marah2in",banget satpamnya ramah pengin wisata disana tau bukannys diarahin marah,banget satpam ramah pengin wisata sana tau bukannys diarahin marah,"ga bangrt, satpamnya ga ramah, orang pengin wisata disana, gatau apa2 bukannys diarahin baik2 malah di marah2in",1,raur.internet,2024-10-16T01:59:03.986Z,Setu Babakan,DKI Jakarta
Banyak pungli buat parkir 😊,pungli parkir,pungli parkir,Banyak pungli buat parkir 😊,1,Heyyanggun,2024-09-22T07:04:40.200Z,Setu Babakan,DKI Jakarta
"Dulu bagus untuk tujuan jalan santai dan nongkrong bersama keluarga atau teman😍😍.
Sekarang setelah pandemi menjadi tidak nyaman.. jalanan keliling yang rusak sampai sekarang tidak dibetulkan, kalau musim hujan tidak ada bedanya dengan jalur sungai pegunungan saking parahnya🤭.
Air danau juga kotor hijau dan kadang banyak sampah dan minyak mengapung. Seperti tidak ada petugas yang merawatnya? 🙏✌️✌️",bagus tujuan jalan santai nongkrong keluarga teman pandemi nyaman jalanan keliling rusak dibetulkan musim hujan bedanya jalur sungai pegunungan saking parahnya air danau kotor hijau kadang sampah minyak mengapung petugas merawatnya,bagus tuju jalan santai nongkrong keluarga teman pandemi nyaman jalan keliling rusak betul musim hujan beda jalur sungai gunung saking parah air danau kotor hijau kadang sampah minyak apung tugas rawat,"Dulu bagus untuk tujuan jalan santai dan nongkrong bersama keluarga atau teman😍😍.
Sekarang setelah pandemi menjadi tidak nyaman.. jalanan keliling yang rusak sampai sekarang tidak dibetulkan, kalau musim hujan tidak ada bedanya dengan jalur sungai pegunungan saking parahnya🤭.
Air danau juga kotor hijau dan kadang banyak sampah dan minyak mengapung. Seperti tidak ada petugas yang merawatnya? 🙏✌️✌️",1,yudi djogja,2024-09-08T22:31:24.366Z,Setu Babakan,DKI Jakarta
Kurang tertata,tertata,tata,Kurang tertata,4,Achmad Shobari,2024-09-04T14:34:26.124Z,Setu Babakan,DKI Jakarta
"Bagi saya sih tempatnya bagus dan estetis tapi sayang pas saya datang kemarin gak bisa eksplorasi semua tempatnya karna ketemu bapak bapak(sepertinya sih pengurus sana) saya gak diijinkan masuk ke tempat kampung Betawi tengah dan pesisir, kalau gak diijinkan masuk karna sebab tertentu sih gak apa apa, harusnya ngomong dengan baik baik ini malah bapaknya ngegas ngomong nya dan saya diusir dari sana",tempatnya bagus estetis sayang pas kemarin eksplorasi tempatnya ketemu pengurus diijinkan kampung betawi tengah pesisir diijinkan mengomong bapaknya ngegas mengomong diusir,tempat bagus estetis sayang pas kemarin eksplorasi tempat ketemu urus diijinkan kampung betawi tengah pesisir diijinkan omong bapak ngegas omong usir,"Bagi saya sih tempatnya bagus dan estetis tapi sayang pas saya datang kemarin gak bisa eksplorasi semua tempatnya karna ketemu bapak bapak(sepertinya sih pengurus sana) saya gak diijinkan masuk ke tempat kampung Betawi tengah dan pesisir, kalau gak diijinkan masuk karna sebab tertentu sih gak apa apa, harusnya ngomong dengan baik baik ini malah bapaknya ngegas ngomong nya dan saya diusir dari sana",1,jun chian,2024-09-01T09:45:50.846Z,Setu Babakan,DKI Jakarta
Setu babakan di sore hari,setu babakan sore,setu babakan sore,Setu babakan di sore hari,4,Gita Aaa,2024-08-22T01:52:09.694Z,Setu Babakan,DKI Jakarta
Setu terluas dan terindah di Jagakarsa dan jakarta selatan,setu terluas terindah jagakarsa jakarta selatan,setu luas indah jagakarsa jakarta selatan,Setu terluas dan terindah di Jagakarsa dan jakarta selatan,4,Jaya Jayadih,2024-08-17T04:25:56.433Z,Setu Babakan,DKI Jakarta
Perkampungan budaya betawi,perkampungan budaya betawi,kampung budaya betawi,Perkampungan budaya betawi,5,Bio kasyta,2024-08-11T14:41:08.847Z,Setu Babakan,DKI Jakarta
"Skrg setu babakan jelek, kotor krg terawat danaunya ,tp klo soal kulinernya harganya standar",setu babakan jelek kotor krg terawat danaunya kalo kulinernya harganya standar,setu babakan jelek kotor krg awat danau kalo kuliner harga standar,"Skrg setu babakan jelek, kotor krg terawat danaunya ,tp klo soal kulinernya harganya standar",2,Siemfua Wawa,2024-08-10T05:42:18.101Z,Setu Babakan,DKI Jakarta
Tempatnya cocok untuk jajan makanan betawi dan komplit juga,tempatnya cocok jajan makanan betawi komplit,tempat cocok jajan makan betawi komplit,Tempatnya cocok untuk jajan makanan betawi dan komplit juga,5,Bang Rozak,2024-08-02T04:20:59.003Z,Setu Babakan,DKI Jakarta
Wisata danau murah banyak makanan harga nya masih terjangkau,wisata danau murah makanan harga terjangkau,wisata danau murah makan harga jangkau,Wisata danau murah banyak makanan harga nya masih terjangkau,5,Jiull Jiull,2024-07-16T05:03:03.062Z,Setu Babakan,DKI Jakarta
Bagus danau nya,bagus danau,bagus danau,Bagus danau nya,4,Goldan Mahardhika,2024-07-14T14:42:19.042Z,Setu Babakan,DKI Jakarta
"Gak jelas sistem kelolanya, masuk bayar 2rb, oke gak masalah.. Krn pertama kali, rencana mau makan, krn kebanyakan warkop n mie instan terus jalan menyusuri situ/setu nemu toge goreng pinggir setu, duduk lah kami berempat.. Order toge goreng.. Setelah disantap satu suapan datanglah penjaga warkop/minuman dengan muka jahat seperti peran di sinetron-sinetron .. Sambil bertanya.. MAU PESAN MINUM APA?!!! saya jawab entar ya.. Buset tuh penjaga warkop langsung usir saya... Duduknya jangan di situ gabung aja jadi satu.. Kursi panjang yg hanya cukup  untuk dua orang disuruh didudukin ber empat.. Gila aja... Untungnya tuk emak² sikap kek begitu.. Kalo laki udh gue ceburin ke setu.. Et dah adanya orang kek begitu jualan..!!!

Rasanya sudah harus ditertibkan seperti di kawasan puncak!!!  Kalo mau bertahan seperti itu buat tulisan besar khusus AKAMSI MAU APA LOH!!!",sistem kelolanya bayar ribu oke rencana makan kebanyakan warung kopi mie instan jalan menyusuri situ setu nemu toge goreng pinggir setu duduk berempat order toge goreng disantap suapan datanglah penjaga warung kopi minuman muka jahat peran sinetron sinetron pesan minum entar buset penjaga warung kopi usir duduknya situ gabung kursi disuruh didudukin ber gila untungnya emak sikap kayak kalo laki gue ceburin setu et kayak jualan ditertibkan kawasan puncak kalo bertahan tulisan akamsi,sistem kelola bayar ribu oke rencana makan banyak warung kopi mie instan jalan susur situ setu nemu toge goreng pinggir setu duduk empat order toge goreng santap suap datang jaga warung kopi minum muka jahat peran sinetron sinetron pesan minum entar buset jaga warung kopi usir duduk situ gabung kursi suruh didudukin ber gila untung emak sikap kayak kalo laki gue ceburin setu et kayak jual tertib kawasan puncak kalo tahan tulis akamsi,"Gak jelas sistem kelolanya, masuk bayar 2rb, oke gak masalah.. Krn pertama kali, rencana mau makan, krn kebanyakan warkop n mie instan terus jalan menyusuri situ/setu nemu toge goreng pinggir setu, duduk lah kami berempat.. Order toge goreng.. Setelah disantap satu suapan datanglah penjaga warkop/minuman dengan muka jahat seperti peran di sinetron-sinetron .. Sambil bertanya.. MAU PESAN MINUM APA?!!! saya jawab entar ya.. Buset tuh penjaga warkop langsung usir saya... Duduknya jangan di situ gabung aja jadi satu.. Kursi panjang yg hanya cukup  untuk dua orang disuruh didudukin ber empat.. Gila aja... Untungnya tuk emak² sikap kek begitu.. Kalo laki udh gue ceburin ke setu.. Et dah adanya orang kek begitu jualan..!!!

Rasanya sudah harus ditertibkan seperti di kawasan puncak!!!  Kalo mau bertahan seperti itu buat tulisan besar khusus AKAMSI MAU APA LOH!!!",1,AHFAD FOUNDATION,2024-07-14T07:17:04.093Z,Setu Babakan,DKI Jakarta
Murah meriah dan sejuk,murah meriah sejuk,murah riah sejuk,Murah meriah dan sejuk,5,Rudi Shamidy,2024-07-11T00:56:27.705Z,Setu Babakan,DKI Jakarta
"1. Unik
2. budaya betawi
3. Tempat kuliner
4. tempat mancing
5. Syahdu",unik budaya betawi kuliner mancing syahdu,unik budaya betawi kuliner mancing syahdu,"1. Unik
2. budaya betawi
3. Tempat kuliner
4. tempat mancing
5. Syahdu",5,Denias Susanto,2024-07-05T15:38:12.686Z,Setu Babakan,DKI Jakarta
Anda suka tidak mengerti,suka mengerti,suka erti,Anda suka tidak mengerti,1,Djoko Urip,2024-07-05T13:25:16.097Z,Setu Babakan,DKI Jakarta
"Disini kalian bisa menemukan berbagai jenis kuliner dan souvenir khas Betawi, mulai dari model ondel, dodol Betawi, roti buaya sampai kembang goyang",menemukan jenis kuliner souvenir khas betawi model ondel dodol betawi roti buaya kembang goyang,temu jenis kuliner souvenir khas betawi model ondel dodol betawi roti buaya kembang goyang,"Disini kalian bisa menemukan berbagai jenis kuliner dan souvenir khas Betawi, mulai dari model ondel, dodol Betawi, roti buaya sampai kembang goyang",5,Hendro Santoso,2024-07-03T15:13:18.415Z,Setu Babakan,DKI Jakarta
"Enak sih tempatnya masuk cuma 2rb permotor.
Tapi didalem ketika jajan diwarung parkir lg 2rb, padahal didepan congor",tempatnya ribu permotor didalem jajan diwarung parkir ribu didepan congor,tempat ribu motor dalem jajan warung parkir ribu depan congor,"Enak sih tempatnya masuk cuma 2rb permotor.
Tapi didalem ketika jajan diwarung parkir lg 2rb, padahal didepan congor",4,Syukron Hamdi,2024-06-29T11:02:41.782Z,Setu Babakan,DKI Jakarta
Setunya emang enak sih adem cuma jajanannya blm banyak variasi saat berkunjung kesana jd kek berkunjung ke setu biasa az,setunya adem jajanannya variasi berkunjung kesana kayak berkunjung setu az,setu adem jajan variasi kunjung kesana kayak kunjung setu az,Setunya emang enak sih adem cuma jajanannya blm banyak variasi saat berkunjung kesana jd kek berkunjung ke setu biasa az,3,Hayatun Nufus,2024-06-27T00:47:16.188Z,Setu Babakan,DKI Jakarta
Banyak pohon rindang meskipun terik matahari tidak panas,pohon rindang terik matahari panas,pohon rindang terik matahari panas,Banyak pohon rindang meskipun terik matahari tidak panas,5,Sutaryo Abdullah,2024-06-23T09:07:08.710Z,Setu Babakan,DKI Jakarta
Selingkuhan gue Ineke Kusumawati belum gosok gigi,selingkuhan gue ineke kusumawati gosok gigi,selingkuh gue ineke kusumawati gosok gigi,Selingkuhan gue Ineke Kusumawati belum gosok gigi,5,Barly Halim,2024-06-22T22:11:04.530Z,Setu Babakan,DKI Jakarta
Mampir sini liat senja... Ada kerak telor & toge goreng...,mampir senja kerak telor toge goreng,mampir senja kerak telor toge goreng,Mampir sini liat senja... Ada kerak telor & toge goreng...,5,Sarmidi,2024-06-21T16:28:41.479Z,Setu Babakan,DKI Jakarta
"Tempat perkampungan cagar budaya Betawi
Tempat untuk bersantai, tempat adem
Lingkungan  dengan suasana  kekeluargaan  khas Betawi",perkampungan cagar budaya betawi bersantai adem lingkungan suasana kekeluargaan khas betawi,kampung cagar budaya betawi santa adem lingkung suasana keluarga khas betawi,"Tempat perkampungan cagar budaya Betawi
Tempat untuk bersantai, tempat adem
Lingkungan  dengan suasana  kekeluargaan  khas Betawi",4,ratno purnomo,2024-06-16T09:57:21.903Z,Setu Babakan,DKI Jakarta
Sering kesinj sama temen dan keluarga asik bgt,kesinj teman keluarga asik banget,kesinj teman keluarga asik banget,Sering kesinj sama temen dan keluarga asik bgt,5,Nurma Freciska,2024-06-11T22:55:11.614Z,Setu Babakan,DKI Jakarta
Hari ini adalah daftar dan Keterangannya,daftar keterangannya,daftar terang,Hari ini adalah daftar dan Keterangannya,5,raffasya aditya,2024-05-31T07:19:14.506Z,Setu Babakan,DKI Jakarta
"Tempatnya nyaman
Bisa buat ngadem
Wisata murah
Bisa mancing juga",tempatnya nyaman ngadem wisata murah mancing,tempat nyaman ngadem wisata murah mancing,"Tempatnya nyaman
Bisa buat ngadem
Wisata murah
Bisa mancing juga",5,RED CHANDRA (RACOON CT),2024-05-30T04:58:58.825Z,Setu Babakan,DKI Jakarta
"Setu babakan itu tempat tinggal ku disitu emang sejuk dan adem, disana juga sekarang banyak sekali ondel-ondel yang dijual dan ada makan khas betawi juga",setu babakan tinggal ku disitu sejuk adem disana ondel ondel dijual makan khas betawi,setu babakan tinggal ku situ sejuk adem sana ondel ondel jual makan khas betawi,"Setu babakan itu tempat tinggal ku disitu emang sejuk dan adem, disana juga sekarang banyak sekali ondel-ondel yang dijual dan ada makan khas betawi juga",5,Husna Qulsum,2024-05-28T14:07:26.262Z,Setu Babakan,DKI Jakarta
Mantap Mas Irfan semoga semakin sukses,mantap mas irfan semoga sukses,mantap mas irfan moga sukses,Mantap Mas Irfan semoga semakin sukses,5,Budi Prihatno,2024-05-28T07:03:24.353Z,Setu Babakan,DKI Jakarta
tempatnya adem...bayar tiket masuk motor juga murah meriah.dan banyak jajanan dan mainan untuk anak2...recomended untuk liburan yg ramah kantong.ada juga museum betawi nya loh...bisa menenalkan anak2 tentang sejarah betawi,tempatnya adem bayar tiket motor murah meriah jajanan mainan anak recomended liburan ramah kantong museum betawi menenalkan anak sejarah betawi,tempat adem bayar tiket motor murah riah jajan main anak recomended libur ramah kantong museum betawi menenalkan anak sejarah betawi,tempatnya adem...bayar tiket masuk motor juga murah meriah.dan banyak jajanan dan mainan untuk anak2...recomended untuk liburan yg ramah kantong.ada juga museum betawi nya loh...bisa menenalkan anak2 tentang sejarah betawi,5,May Slows,2024-05-24T03:55:01.651Z,Setu Babakan,DKI Jakarta
"Nga terawat kotor
Tapi aneh nya ada yg ambilin restribusi
Dijaring harus nya oknum yg ambilin restribusi
Sy baru kemaren tgl 23_4_2024",terawat kotor aneh mengambil restribusi dijaring oknum mengambil restribusi kemarin tanggal,awat kotor aneh ambil restribusi jaring oknum ambil restribusi kemarin tanggal,"Nga terawat kotor
Tapi aneh nya ada yg ambilin restribusi
Dijaring harus nya oknum yg ambilin restribusi
Sy baru kemaren tgl 23_4_2024",5,Sugandi,2024-05-24T03:53:00.866Z,Setu Babakan,DKI Jakarta
"seru sih bisa lihat budaya betawi,tapi puanas bgt weh",seru budaya betawi puanas banget weh,seru budaya betawi puanas banget weh,"seru sih bisa lihat budaya betawi,tapi puanas bgt weh",4,michelle2504,2024-05-23T07:02:09.286Z,Setu Babakan,DKI Jakarta
"pemandangannya bagus, asri banget bikin tenang rasanya. makanannya beragam bangett, bikin kita bingung milihnya, ada kerak telor, soto, dodol, bakso, rujak, cireng, otak otak dan lain lain. nah dari sekian banyak makanan yang ada di setu babakan aku milih buat beli kerak telor bebek dan cireng kejuuu 🤩🤩 22nya enaaaaakk banget, kalian kalo mau nyoba harus dateng ke setu bakakan sih, tempatnya bener bener pas buat nyari makanan 🤩🥳 oh iyaa, disana ada bebek bebekan sama perahu, kita bisa naikin itu bareng temen atau keluargaa yeayy! ⭐️⭐️⭐️⭐️⭐️",pemandangannya bagus asri banget bikin tenang makanannya beragam banget bikin bingung milihnya kerak telor soto dodol bakso rujak cireng otak otak sekian makanan setu babakan memilih beli kerak telor bebek cireng kejuuu enaaaaakk banget kalo mencoba setu bakakan tempatnya pas mencari makanan oh iya disana bebek bebekan perahu naikin bareng teman keluargaa yeayy,pandang bagus asri banget bikin tenang makan agam banget bikin bingung milihnya kerak telor soto dodol bakso rujak cireng otak otak sekian makan setu babakan pilih beli kerak telor bebek cireng kejuuu enaaaaakk banget kalo coba setu baka tempat pas cari makan oh iya sana bebek bebe perahu naikin bareng teman keluargaa yeayy,"pemandangannya bagus, asri banget bikin tenang rasanya. makanannya beragam bangett, bikin kita bingung milihnya, ada kerak telor, soto, dodol, bakso, rujak, cireng, otak otak dan lain lain. nah dari sekian banyak makanan yang ada di setu babakan aku milih buat beli kerak telor bebek dan cireng kejuuu 🤩🤩 22nya enaaaaakk banget, kalian kalo mau nyoba harus dateng ke setu bakakan sih, tempatnya bener bener pas buat nyari makanan 🤩🥳 oh iyaa, disana ada bebek bebekan sama perahu, kita bisa naikin itu bareng temen atau keluargaa yeayy! ⭐️⭐️⭐️⭐️⭐️",5,hasna kamila,2024-05-23T07:01:33.424Z,Setu Babakan,DKI Jakarta
WAHHH banyak banget kuliner di seru babakan tapi favorit kita sih kerak telor yang maknyus bgtt. Apalagi ditemani dengan pemandangan danau yang asri dan indah banget. tempat ini 100℅ recomended bgt parahhh,banget kuliner seru babakan favorit kerak telor maknyus banget ditemani pemandangan danau asri indah banget recomended banget parahhh,banget kuliner seru babakan favorit kerak telor maknyus banget tani pandang danau asri indah banget recomended banget parahhh,WAHHH banyak banget kuliner di seru babakan tapi favorit kita sih kerak telor yang maknyus bgtt. Apalagi ditemani dengan pemandangan danau yang asri dan indah banget. tempat ini 100℅ recomended bgt parahhh,5,Aidi Abshar,2024-05-23T06:14:01.102Z,Setu Babakan,DKI Jakarta
